id,username,date,time,place,tweet,hashtags
1381923949844385792,naewna_news,2021-04-13,17:55:19,,ศธ.ประกาศด่วน งดจัดกิจกรรมทุกชนิดถึง เม.ย.นี้ สั่ง ไม่น้อยกว่าร้อยละ,"['โควิดวันนี้', 'โควิดทองหล่อ']"
1381923807473016839,dodosolsol4,2021-04-13,17:54:45,,งานไทย กรอง .. สารคัดหลั่ง ไม่มีกลิ่นสารเคมี ปั๊ม ปั้มน้อนแมวทุกแผ่น ซีลทั้งกล่อง มีสีชม ขาว ค่าจัดส่ง +฿,"['หน้ากากอนามัยทางการแพทย์', 'โควิดทองหล่อ', 'โควิดวันนี้', 'โควิดทองหล่อ', 'โควิดเชียงใหม่']"
1381922329542893569,dodosolsol4,2021-04-13,17:48:52,,หน้ากากอนามัยทางการแพทย์ ป้องกันฝุ่น ละอองฝอย .. นุ่นมาก กระชับหน้า ชิ้น พร้อมส่งสี ขาว ชม เขียว ฟ้า เหลือง และดำ ค่าจัดส่ง +฿,"['หน้ากากอนามัยทางการแพทย์', 'หน้ากากอนามัยพร้อมส่ง', 'โควิดทองหล่อ', 'โควิดเชียงใหม่', 'โควิด19']"
1381922324887134216,thainews_news,2021-04-13,17:48:51,,หมอขอร้อง ผู้ติดเชื้อโควิด อย่ากักตัวเองอยู่บ้าน ให้รีบเข้ารับการรักษา หวั่นปล่อยไว้อาจรุนแรง,"['โควิดทองหล่อ', 'โควิดวันนี้', 'ไทยนิวส์', 'thainews']"
1381919357169672193,thainews_news,2021-04-13,17:37:04,,ลามอีก บุคลากรทางการแพทย์ รพ.นครปฐม ใกล้ชิดเสี่ยงติดเชื้อโควิดอื้อ พบต้นตอจากสถานบันเทิงในตัวเมือง,"['โควิดทองหล่อ', 'โคราช', 'โควิดวันนี้', 'ไทยนิวส์', 'thainews']"
1381916822241386500,infoquestnews,2021-04-13,17:26:59,,ผบช.น.ตั้งคณะทำงานสืบสวนสอบสวนคดี,"['คริสตัลคลับ', 'เอเมอรัลด์', 'โควิดทองหล่อ', 'โควิด19', 'covid19', 'อินโฟเควสท์']"
1381913482627440648,siamrath_online,2021-04-13,17:13:43,,ชูวิทย์ ซัดรัฐดัดจริตแต่งไทม์ไลน์ ชูทูตญี่ปุ่นยอมรับก็จบ,"['ชูวิทย์', 'ทูตญีปุ่น', 'โควิดทองหล่อ']"
1381913300603052037,dailynewstwit,2021-04-13,17:13:00,,#ศักดิ์สยาม คาดแพทย์ให้ออก รพ. เม.ย. นี้ ระบุยังไม่เห็นเอกสาร สิระ จี้แจงไทม์ไลน์ ยันทุกอย่างคือความจริง เข้าใจโซเชียลฯโจมตี เพราะเป็นคนสาธารณะ,"['ศักดิ์สยาม', 'โควิดทองหล่อ', 'โควิด19', 'เดลินิวส์']"
1381912600376582147,earnoff97,2021-04-13,17:10:13,,แมสพร้อมส่งยังเหลือนะคะ ชิ้นสุดท้ายแว้ววว,"['iheartawards︎', 'โควิด19', 'โควิดวันนี้', 'โควิดทองหล่อ', 'โควิดเชียงใหม่', 'โป๊ปเบลล่า', 'ตลาดนัดไฮคิว', 'ตลาดนัดดาบพิฆาตอสูร', 'ตลาดนัดไยบะ']"
1381912479043756039,thainews_news,2021-04-13,17:09:44,,ยิ่งกว่าบีบหัวใจ แม่ยอมเสี่ยงติดโควิด เข้าไปดูแลลูกสาวที่ป่วย ส่วนพ่อได้แต่ยืนดูห่างๆเพระรับเชื้อเหมือนกัน,"['โควิดทองหล่อ', 'โควิดวันนี้', 'ไทยนิวส์', 'thainews']"
1381906169334177792,nyn3ma,2021-04-13,16:44:40,,พ.ต.อ.ดวงโชติ สุวรรณจรัส ผู้กำกับสน.ทองหล่อคือหลานเขยของรองนายกรัฐมนตรีประวิตร วงษ์สุวรรณ ซึ่งเป็นคนที่มีข่าวลือไม่ดีมากมายว่าใช้เส้นสายและอำนาจในการทำเรื่องสกปรกและยังสนิทสนมกับชาวญี่ปุ่นที่ทำเรื่องผิดแย่ๆในไทยอีก คุณจะยอมให้อภัยรัฐบาลไทยที่ยอมรับสินบนแบบนี้ได้หรือ,['โควิดทองหล่อ']
1381897770475220994,dodosolsol4,2021-04-13,16:11:17,,พร้อมส่ง‼ ผลิตในไทย สีชมพู ทางการแพทย์ใช้ในสถานพยาบาล นุ่ม สายดี ราคา ฿ ค่าจัดส่ง +฿,"['หน้ากากอนามัยพร้อมส่ง', 'หน้ากากอนามัยทางการแพทย์', 'ชี้เป้าของถูก', 'โควิด19', 'โควิด', 'โควิดทองหล่อ']"
1381896696959934466,naewna_news,2021-04-13,16:07:01,,ศักดิ์สยามคาดออก รพ.เม.ย.นี้ เมินโซเซียลจี้เปิดไทม์ไลน์ ความจริงคือความจริง,"['ศักดิ์สยาม', 'โควิดทองหล่อ']"
1381896219929112578,manonelife,2021-04-13,16:05:07,,จากรายการเอาให้ชัดช่องพล.ต.ต.ปิยะ ต๊ะวิชัยรอง ผบช.น.ได้ออกมาเผยผ่านทางโทรศัพท์ว่าตอนนี้ทราบตัวเจ้าของสถานบันเทิงแล้วว่าเป็นใครแต่ไม่มีการขยายผลไปยังหุ้นส่วน ถ้าหากเขาไม่ได้กระทำผิดก็ถือว่าไม่มีความผิดใดๆต้องดูว่าหุ้นส่วนที่มีหุ้น ได้มีการร่วมกระทำผิดแค่ไหน,['โควิดทองหล่อ']
1381895408008318979,mgronlinelive,2021-04-13,16:01:54,,บช.น.ตั้งคณะพนักงานสืบสวนฯ ดำเนินคดีเจ้าของ ผับดังทองหล่อ ต้นตอคลัสเตอร์สถานบริการ เร่งตรวจสอบอ๊อด มิยาบิผู้ก่อตั้ง ไม่ชัดญาติตำรวจโผล่ถือหุ้น,['โควิดทองหล่อ']
1381894741634129920,kukikuki45,2021-04-13,15:59:15,,ขนส่ง แฟลช ได้รับสินค้าวันที่ ค่ะ ได้รับสินค้าแล้ว ติดแท็กรีวิว,"['รีวิวkukikukishop', 'trackingกุกิกุกิ', 'หน้ากากอนามัย', 'หน้ากากอนามัยพร้อมส่ง', 'คลัสเตอร์ทองหล่อ', 'โควิดทองหล่อ', 'โควิดวันนี้']"
1381892603050819584,oy_o_oy,2021-04-13,15:50:45,,นึกว่าจะมาจากทหารที่รัฐประหารขโมยประชาธิปไตยครบ ครั้ง,"['โควิด', 'โควิดวันนี้', 'โควิดเชียงใหม่', 'โควิดทองหล่อ', 'โควิด19', 'covid19', 'ยกเลิกม112']"
1381892167656873984,ice_tim11,2021-04-13,15:49:01,,งานไทย มาตรฐาน กล่องละ เกรดใช้ในโรงพยาบาล เหมาะสำหรับผิวแพ้ง่าย ค่าส่ง &; + ยกลัง กล่อง,"['หน้ากากอนามัยทางการเเพทย์', 'โควิด', 'หน้ากากอนามัยราคาถูก', 'โควิดวันนี้', 'โควิด19', 'โควิดทองหล่อ', 'หน้ากากอนามัย']"
1381891540100861952,thainews_news,2021-04-13,15:46:32,,ชูวิทย์แฉยับตัวละครใหม่ ปาป้าอ๊อดเส้นใหญ่ใกล้ตำรวจ ยกทูตญี่ปุ่นกล้าก้มหัวขอโทษคนไทย แต่ฝั่งเราห่วงภาพตัดแต่งไทม์ไลน์เป็นว่าเล่น,"['ชูวิทย์', 'โควิดทองหล่อ', 'โควิดวันนี้', 'ไทยนิวส์', 'thainews']"
